DI_PA_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_PA
0.21,433.2306,24.0622,3.5648,126.4505,553.7122,18.0046,0.7218300000000001,3.2800000000000002,3.9050000000000002,4.765,34.7885,147.4932,3244.1062,32.3821,5.2965,49.9159,0.24
0.051000000000000004,518.6263,48.9252,48.8509,169.4188,966.4078,10.6004,2.3405,8.295,10.395,9.94,18.3856,107.1819,3195.8794,83.0304,98.8883,168.0752,0.665
0.026000000000000002,63.3482,2.7992,3.6205,1.0451,56.2304,22.6312,0.0044542,7.17,9.605,0.0,0.13119,9.0547,72.958,4.5804,6.9813,4.472,0.026000000000000002
0.663,947.5749,88.035,71.6513,473.299,836.4957,10.7636,4.4911,3.26,3.5300000000000002,5.45,130.6941,285.9131,8728.9092,118.2931,106.2421,171.4525,0.678
0.8180000000000001,320.6725,44.3387,165.7083,192.269,1149.4475,7.2323,14.4797,14.76,15.57,16.175,11.7232,85.5242,3038.6199,86.907,406.4805,207.8336,0.837
0.08600000000000001,250.8092,21.3024,6.8374,117.8286,1006.1414,11.7738,3.1927,13.18,17.42,14.38,8.0658,71.0266,2173.1465,40.5889,16.1508,104.3094,0.215
0.056,208.3991,37.6447,54.5086,87.8574,919.8315,5.536,3.5156,19.505,21.48,23.015,4.0541,50.3185,1576.3951,79.1116,146.7282,100.5531,0.531
0.089,688.3754,66.3145,27.8226,528.394,1420.9888,10.3805,0.87585,6.3822,8.0058,10.329,74.513,215.7656,8006.7936,105.4026,51.6085,215.4589,0.784
0.051000000000000004,111.2798,9.6714,1.857,19.9554,474.0176,11.506,0.95657,17.76,27.01,9.09,1.0115,25.1412,531.2526,19.8542,4.845,41.8082,0.067
0.061,185.3422,15.3486,1.3748,33.7477,365.5041,12.0755,0.5745600000000001,7.08,9.3,5.395,4.3016,51.8455,993.3071,25.0368,2.6398,44.4919,0.064
0.051000000000000004,43.342,3.0992,6.8883,3.1765,127.6072,13.9847,0.047611,7.54,9.99,0.0,0.37919,15.3939,165.847,5.1357,13.5073,8.2768,0.052000000000000005
0.081,266.1847,13.906,3.2468,72.2139,678.2575,19.1417,0.63053,10.845,12.255,11.47,5.9925,61.188,1576.211,25.2354,7.1867,46.9459,0.096
0.625,611.9494,90.9829,567.0711,174.4594,790.5066,6.726,19.2586,8.495,12.495,9.25,18.5145,107.3215,3240.4988,155.3283,1157.0673,231.4556,0.708
0.222,382.3488,22.0966,2.2836,94.8179,583.7098,17.3035,2.4303,4.73,7.37,7.6850000000000005,18.0581,106.2445,2381.718,32.5868,3.8333,71.1447,0.228
1.069,46.0751,6.2752,1.7956,3.5911,155.1871,7.3424,0.16449000000000003,12.185,13.675,0.0,0.26528,12.874,161.2431,11.7242,4.1318,30.9994,1.094
0.112,62.1528,5.516,18.4729,7.8155,354.4279,11.2678,0.10181000000000001,31.11,38.51,1.3599999999999999,0.22607000000000002,11.883,228.4761,13.027,58.099,23.137,0.11900000000000001
0.406,32.7152,5.6035,2.8003,4.7292000000000005,249.0777,5.8384,0.22782000000000002,24.055,27.7,0.0,0.17714000000000002,10.5192,167.3312,12.4096,8.0835,31.9966,0.419
0.03,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.085
0.17,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.89
0.319,433.2306,24.0622,3.5648,126.4505,553.7122,18.0046,0.7218300000000001,3.2800000000000002,3.9050000000000002,4.765,34.7885,147.4932,3244.1062,32.3821,5.2965,49.9159,0.32
0.522,365.0555,29.9898,5.1309000000000005,73.6928,446.3387,12.1726,0.179,2.385,5.635,4.315,27.8121,131.9146,2339.8254,37.2689,6.8553,104.0033,0.526
0.026000000000000002,158.4368,15.1629,24.1784,30.7014,433.6738,10.449,0.14361000000000002,12.34,14.315,8.085,2.2409,37.4139,803.9082,28.4191,55.8726,68.8233,0.176
0.138,300.9597,42.809,10.4852,122.9674,762.7894,7.0303,0.7923500000000001,9.76,11.5,12.12,11.3672,84.2969,2417.9227,75.6654,22.4074,162.8714,0.327
0.138,931.4603,77.3276,9.713799999999999,692.8675,1685.7783,12.0456,7.6952,6.025,6.73,13.065,103.4488,254.2701,9952.2564,121.1501,17.6756,224.2393,0.353
0.11900000000000001,146.8793,19.8625,15.1632,68.1647,989.3947,7.3948,1.812,24.06,30.68,17.46,2.5566,39.9752,1239.7484,43.9903,43.7747,77.9274,0.357
0.03,297.2143,21.6706,139.0044,146.3713,1311.2356,13.7151,3.5368,24.61,30.235,33.58,5.3529,57.8245,2181.3435,48.2668,404.3268,76.1677,0.10300000000000001
0.033,231.2171,27.088,47.4867,215.6659,1969.1954,8.5358,5.7054,44.74,47.84,48.06,4.3502,52.1279,2517.4095,70.057,168.5793,107.0513,0.385
0.14400000000000002,396.2905,51.0219,36.3397,103.8416,464.1975,7.7671,7.0557,4.515,6.34,5.065,20.7812,113.9641,2585.1201,74.3739,60.0621,203.1171,0.436
0.043000000000000003,291.9309,129.2004,422.4206,104.9564,568.6103,2.2595,5.5120000000000005,5.95,6.825,7.455,15.9349,99.7246,2429.1925,201.787,765.451,238.7758,0.9410000000000001
0.075,168.2254,20.8878,78.3031,53.116,687.9638,8.0538,1.6622,17.31,20.4,12.2,2.7627,41.5498,1114.2979,42.6056,202.5557,102.4482,0.162
0.053,380.8952,24.2075,3.7267,63.3618,407.3582,15.7346,0.29988000000000004,3.935,5.335,4.47,14.5079,95.219,1843.137,34.0947,5.8835,42.7221,0.065
0.169,414.2005,26.5829,2.3155,146.7154,692.343,15.5815,1.0731,6.035,8.55,10.715,21.8798,116.9429,3106.7018,41.665,4.2157,56.3856,0.17200000000000001
0.449,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.451
0.04,258.1463,12.8839,2.8769,87.2313,802.2731,20.0363,0.40506000000000003,11.63,14.79,13.82,6.761,65.0061,1787.3983,23.7927,6.5181000000000004,45.7795,0.07
0.039,249.4078,29.9513,7.8134,119.4905,1188.7641,8.3271,2.2615,23.98,27.78,29.66,4.4866,52.9341,1885.9383,66.2793,22.5316,113.2852,0.17400000000000002
0.067,134.2754,10.5016,45.1118,26.4452,402.2442,12.786200000000001,0.6883300000000001,13.74,15.795,9.995,1.7347000000000001,32.9181,700.0771,20.2187,108.0485,26.7024,0.07100000000000001
0.684,410.6871,40.1663,7.997,125.4014,934.2139,10.2247,4.2198,13.865,20.285,13.725,8.1448,71.3321,2243.2982,77.5072,19.2118,119.8199,0.6950000000000001
0.067,120.7763,6.0503,0.7057,18.9042,232.8464,19.9621,0.31753000000000003,5.32,6.235,3.505,3.1991,44.7178,689.7253,9.1887,1.232,13.5384,0.069
0.048,380.8952,24.2075,3.7267,63.3618,407.3582,15.7346,0.29988000000000004,3.935,5.335,4.47,14.5079,95.219,1843.137,34.0947,5.8835,42.7221,0.069
0.366,365.0555,29.9898,5.1309000000000005,73.6928,446.3387,12.1726,0.179,2.385,5.635,4.315,27.8121,131.9146,2339.8254,37.2689,6.8553,104.0033,0.373
0.193,181.0505,41.8266,415.8048,135.2999,1277.8077,4.3286,41.5173,25.94,30.09,25.55,4.6975,54.174,2030.8194,94.3941,1230.8718,158.4945,0.335
0.055,392.9382,44.7463,8.5777,199.6145,1010.3182,8.7815,3.5243,8.12,11.685,16.2,22.1435,117.6304,3635.4413,75.5346,17.2408,151.9168,0.242
0.047,111.7236,8.3787,0.81576,11.1969,249.4096,13.3343,0.057148,5.86,14.72,2.465,1.7203,32.7917,454.5629,13.0361,1.4707,21.6036,0.049
0.05,103.3869,7.0052,1.73,8.6418,179.6288,14.7586,0.16983,5.225,7.66,1.88,1.4885000000000002,30.5029,385.0833,10.5911,3.002,23.3076,0.052000000000000005
0.258,241.5953,38.911,19.3798,82.5861,910.4166,6.2089,5.2687,17.475,24.88,16.065,4.2581,51.5655,1547.9169,79.5567,50.2909,133.7811,0.617
0.058,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.131
0.309,125.9143,6.795,1.2066,6.6251999999999995,77.6406,18.5303,0.069519,1.27,1.925,0.9550000000000001,4.72,54.3747,451.8536,7.2134,1.3067,11.4767,0.309
0.039,620.4955,17.7623,3.1831,100.567,717.9525,34.9333,1.1038000000000001,7.53,10.72,12.28,12.0463,86.7891,2218.6841,29.4237,6.2389,72.9047,0.093
0.878,448.5311,22.0779,54.1314,63.509,325.199,20.3159,0.074138,3.04,3.765,4.8100000000000005,18.7881,108.324,1965.7286,29.1525,78.4165,22.9943,0.88
0.07,94.5224,24.8616,200.2206,27.1416,719.8879,3.802,2.4045,46.83,49.555,38.83,0.5217900000000001,18.0526,524.8957,65.0368,721.6892,77.0178,0.219
0.149,210.4881,41.6472,19.4836,123.4531,1257.0979,5.0541,13.8684,23.51,40.095,16.9,4.7261,54.3285,1941.6377,91.7064,55.8153,133.5229,0.633
1.178,129.9225,17.0224,222.8081,28.6499,561.9454,7.6324000000000005,0.6975800000000001,26.925,30.155,13.04,0.95935,24.4794,628.4624,38.7758,667.8049,44.6697,1.178
0.044,396.2905,51.0219,36.3397,103.8416,464.1975,7.7671,7.0557,4.515,6.34,5.065,20.7812,113.9641,2585.1201,74.3739,60.0621,203.1171,0.428
0.129,45.2371,6.6336,2.4632,5.3332,247.229,6.8194,0.24657,19.24,28.37,0.0,0.2499,12.4941,193.714,13.8932,6.6005,30.1378,0.135
0.198,177.7721,13.3853,11.8077,42.4275,520.9899,13.2811,0.6720900000000001,11.74,14.595,9.46,3.2613,45.1325,1038.886,24.7768,26.8362,54.8801,0.20600000000000002
0.038,120.6573,5.6103000000000005,0.29615,8.2597,109.4713,21.5063,0.047039,2.47,3.32,1.3900000000000001,3.0172,43.4809,450.6058,7.0333,0.40033,9.6106,0.038
0.10400000000000001,47.185,4.2406,13.1736,3.3278,157.8788,11.1269,0.075102,18.025,23.92,0.0,0.16617,10.1884,138.0686,8.7377,34.5405,14.4762,0.105
0.025,211.007,30.4961,24.5072,89.7988,1301.9185,6.9191,9.895,35.72,42.7,33.92,2.2628,37.5959,1377.7348,74.5542,80.7106,149.3205,0.398
0.023,104.0368,10.473,43.4292,24.1099,467.9321,9.9338,0.25996,17.19,20.27,12.54,1.2627,28.089,617.2245,21.325,112.0832,44.3179,0.066
0.025,106.6323,7.702,1.6276000000000002,11.3337,281.7345,13.8448,0.06725199999999999,13.985,16.81,2.73,0.7291500000000001,21.3423,368.7165,14.8942,3.9213,23.3567,0.026000000000000002
0.056,699.828,52.9126,12.7349,288.8806,934.4503,13.2261,5.3215,4.08,6.015,8.705,63.7361,199.6309,5697.3361,75.2011,20.3493,159.696,0.23900000000000002
0.068,434.0241,23.5457,5.4475,259.8945,1205.1312,18.4332,1.1703000000000001,9.56,10.61,14.35,24.5113,123.7574,4256.8235,41.4025,11.5616,85.7564,0.17200000000000001
0.521,688.3754,66.3145,27.8226,528.394,1420.9888,10.3805,0.87585,6.3822,8.0058,10.329,74.513,215.7656,8006.7936,105.4026,51.6085,215.4589,0.742
0.031,124.7849,48.0434,216.9119,78.5599,1038.6443,2.5973,8.033,32.07,33.315,34.675,2.204,37.1012,1279.7673,114.3294,689.1543,113.9884,1.049
0.038,36.7081,5.723,1.4304000000000001,2.6037,184.6611,6.4141,0.07230299999999999,21.92,35.62,0.0,0.10690000000000001,8.1724,109.3818,12.3832,4.0031,23.7167,0.046
0.625,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.627
0.03,117.6247,12.6579,4.7182,19.4311,349.7255,9.2926,0.20024000000000003,10.41,15.855,5.63,1.6800000000000002,32.3987,594.9995,22.7366,10.3022,47.2821,0.07
0.032,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.608
0.07200000000000001,120.7763,6.0503,0.7057,18.9042,232.8464,19.9621,0.31753000000000003,5.32,6.235,3.505,3.1991,44.7178,689.7253,9.1887,1.232,13.5384,0.073
0.10400000000000001,273.4911,16.7618,1.109,21.3602,156.8871,16.3164,0.8461000000000001,0.605,3.46,0.51,31.8797,140.7606,1298.97,14.7829,0.93798,32.2637,0.107
0.025,266.0859,24.1983,3.6497,87.8537,616.9359,10.9961,0.31351,8.71,9.73,11.3,9.0803,75.3481,1930.2674,41.5708,7.5092,69.6832,0.074
0.309,273.2688,35.8114,14.623,104.3195,890.361,7.6308,6.3446,13.275,19.96,11.44,7.0727,66.4726,1974.6099,68.3566,34.6243,125.7451,0.46900000000000003
0.053,94.5224,24.8616,200.2206,27.1416,719.8879,3.802,2.4045,46.83,49.555,38.83,0.5217900000000001,18.0526,524.8957,65.0368,721.6892,77.0178,0.195
0.339,440.0906,60.4276,18.7663,234.9274,1168.0862,7.2829,6.6525,7.435,10.535,11.175,28.5352,133.5341,4207.5468,99.7827,36.6274,260.3891,0.40700000000000003
0.215,201.5787,17.7244,2.6435,21.3724,220.2764,11.3729,0.6152000000000001,2.8,5.42,2.3,6.9107,65.8357,893.8626,22.9278,3.7259,46.7818,0.218
0.044,438.7398,36.9881,8.4388,184.1456,673.6942,11.8616,2.4454000000000002,4.535,6.48,8.42,36.5804,151.2295,3960.4382,53.9767,13.9681,150.3937,0.129
0.669,1214.7909,57.432,12.8284,815.07,1997.0004,21.1518,4.4758,7.26,8.52,33.04,101.0402,251.3706,10738.4095,94.2731,24.84,227.6233,0.6960000000000001
0.521,250.5516,28.2139,73.4196,40.6534,285.7124,8.8804,1.5394,5.99,6.23,6.47,6.1057,61.8018,1189.0918,44.1387,133.3382,59.0043,0.522
0.088,113.5442,56.5964,37.5961,98.2029,1455.7578,2.0062,0.60568,40.89,47.91,36.43,2.1612,36.7411,1424.0853,143.1177,129.5236,149.7805,1.145
1.235,262.1811,14.8278,1.3376000000000001,36.2049,383.6037,17.6818,0.7179800000000001,5.94,7.765,5.96,5.4907,58.5828,1092.8187,23.1485,2.4224,34.3579,1.236
0.039,394.8631,11.0354,19.2461,32.2881,271.2678,35.7815,0.22834000000000002,5.465,6.11,6.14,5.3234,57.6769,1023.9943,16.872700000000002,33.9005,22.5303,0.04
0.059000000000000004,1465.1941,122.6311,33.2289,595.6069,1417.6351,11.948,5.8004,6.2,16.1,19.0,87.3951,234.002,8913.0292,193.5079,61.0446,229.494,0.629
0.222,284.4822,27.4168,88.1088,82.617,712.5707,10.3762,2.6804,13.055,15.275,14.175,5.6975999999999996,59.6474,1664.4691,52.1148,207.465,112.6977,0.245
0.446,32.8367,7.9054,3.6759,4.7577,248.9536,4.1537,0.2096,27.655,28.775,0.0,0.15486000000000003,9.8352,162.2039,18.1288,11.1163,28.9626,0.628
0.025,121.3905,72.2231,542.1734,94.7385,1167.6381,1.6808,13.0415,27.48,29.345,29.725,3.1028000000000002,44.0232,1531.1965,165.3599,1636.1024,140.6974,1.068
0.145,440.429,20.5905,4.7547,96.5309,763.3019,21.3899,0.9333,10.5,14.49,13.81,8.2761,71.9242,1976.5458,37.065,10.4117,57.9279,0.161
0.14400000000000002,117.6247,12.6579,4.7182,19.4311,349.7255,9.2926,0.20024000000000003,10.41,15.855,5.63,1.6800000000000002,32.3987,594.9995,22.7366,10.3022,47.2821,0.15
0.046,109.7364,8.8767,48.4612,12.1311,232.9856,12.3623,0.2139,9.12,11.895,5.045,1.1979,27.3587,432.1564,15.4259,101.2495,23.5506,0.049
0.1,263.8204,44.2647,19.697,80.7711,765.9119,5.9601,3.3113,12.565,19.325,13.83,5.7911,60.1508,1653.6484,83.3391,45.7918,155.2392,0.497
0.024,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.353
0.024,353.8732,11.2682,30.1922,45.2103,296.8857,31.4047,0.052208,3.555,4.76,5.785,11.4516,84.6257,1467.8215,15.4726,46.0796,26.1856,0.031
0.033,743.6543,39.1547,15.0288,649.7936,2117.4981,18.9927,7.1021,12.8,15.695,22.405,45.715,168.9978,7860.0752,74.0605,35.1555,97.1162,0.134
0.21,458.8922,37.4719,4.4594000000000005,113.6702,810.2388,12.2463,2.3651,11.56,13.68,12.85,8.8458,74.3576,2180.0505,69.0948,10.0832,97.5066,0.225
0.063,45.2371,6.6336,2.4632,5.3332,247.229,6.8194,0.24657,19.24,28.37,0.0,0.2499,12.4941,193.714,13.8932,6.6005,30.1378,0.076
0.041,181.7794,45.3869,474.1287,117.7489,1215.6486,4.0051,18.6459,31.445,37.28,18.19,3.3708,45.8856,1742.9712,107.4777,1496.5117,150.0852,0.32
0.255,292.1754,46.8886,96.7473,138.0831,903.0426,6.2313,2.0501,11.37,15.91,19.615,10.9264,82.6171,2532.1268,86.1009,217.55,140.7086,0.442
0.21,440.0906,60.4276,18.7663,234.9274,1168.0862,7.2829,6.6525,7.435,10.535,11.175,28.5352,133.5341,4207.5468,99.7827,36.6274,260.3891,0.579
0.057,866.417,41.7668,14.8443,284.5581,1204.7243,20.7442,5.9338,8.76,12.38,13.56,29.1683,135.1124,4648.307,71.855,30.6005,165.2546,0.35000000000000003
0.046,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.272
0.089,161.1827,22.2246,10.284,71.4353,1109.0342,7.2524,1.8541,31.885,35.765,29.485,2.0163,35.4854,1193.6225,52.8118,32.6106,103.2876,0.265
0.051000000000000004,181.7794,45.3869,474.1287,117.7489,1215.6486,4.0051,18.6459,31.445,37.28,18.19,3.3708,45.8856,1742.9712,107.4777,1496.5117,150.0852,0.293
0.038,448.5311,22.0779,54.1314,63.509,325.199,20.3159,0.074138,3.04,3.765,4.8100000000000005,18.7881,108.324,1965.7286,29.1525,78.4165,22.9943,0.041
0.157,747.9984,92.832,114.4997,453.2876,900.2033,8.0575,11.3314,3.35,3.59,5.185,121.7631,275.9608,8390.6095,125.5912,171.3244,251.8145,0.419
0.224,153.1282,12.7697,1.7743,43.3812,600.8718,11.9916,1.6674,15.3,17.64,10.68,2.552,39.929,986.9111,25.2553,4.4048,47.7646,0.231
0.089,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.115
0.132,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.213
0.154,249.4078,29.9513,7.8134,119.4905,1188.7641,8.3271,2.2615,23.98,27.78,29.66,4.4866,52.9341,1885.9383,66.2793,22.5316,113.2852,0.23
0.625,159.2317,12.5802,1.2854,10.5453,142.888,12.6573,0.6872600000000001,2.83,3.79,1.12,3.3563,45.8063,521.5315,16.3168,1.8182,31.9729,0.626
0.044,170.8776,12.5492,1.318,19.3886,314.0057,13.6166,1.2762,8.815,12.205,5.795,1.9799,35.173,619.3346,21.6233,2.7227,33.8669,0.05
0.059000000000000004,1195.8753,114.5026,39.0441,894.7616,2104.5079,10.4441,4.9309,7.02,8.18,33.27,114.6756,267.7946,11611.0465,186.3802,74.7597,352.4969,0.854
0.024,107.6304,14.9003,91.1961,23.3534,391.178,7.2234,1.4828000000000001,13.09,17.05,7.31,1.6097000000000001,31.7181,646.2935,28.342,214.9263,53.7642,0.079
0.214,142.5305,8.5165,2.0371,28.0308,465.6516,16.7357,0.51698,11.975,16.125,8.285,2.1071,36.2833,756.308,15.8428,4.6607,31.584,0.216
0.055,41.9322,4.0717,4.4637,2.63,142.1334,10.2984,0.036500000000000005,12.97,19.36,0.0,0.18253000000000003,10.6779,125.6611,7.727,10.4875,11.6263,0.055
0.663,365.0555,29.9898,5.1309000000000005,73.6928,446.3387,12.1726,0.179,2.385,5.635,4.315,27.8121,131.9146,2339.8254,37.2689,6.8553,104.0033,0.663
0.057,113.4273,10.115,30.7366,20.5722,341.1394,11.2138,0.5651,12.76,16.07,6.25,1.4521,30.1199,590.4806,19.1174,71.8244,32.0968,0.063
0.139,88.0128,15.4347,2.7161,23.8472,548.324,5.7023,3.215,21.2,28.2,6.15,1.0123,25.1485,580.6795,33.1194,7.5172,61.1956,0.151
0.048,96.2036,7.9067,2.0437,16.0029,445.2428,12.1674,1.0608,23.46,32.47,4.47,0.6145700000000001,19.5941,420.0995,17.4011,5.8504000000000005,36.7097,0.068
0.844,821.5216,43.6399,5.2388,597.0982,1912.5742,18.825,7.3635,12.25,14.02,19.06,43.8578,165.554,7455.5161,81.6428,12.0765,142.6773,0.844
0.11900000000000001,75.5647,1.8229000000000002,0.09973599999999999,2.0084,57.0505,41.453,0.0042619,1.82,2.455,0.685,0.9985100000000001,25.0025,168.6597,2.1173,0.12177,2.9551,0.11900000000000001
0.079,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.1
0.17300000000000001,315.1351,28.4895,7.9011,115.1714,788.951,11.0614,0.45256,6.67,9.97,9.365,15.5564,98.5405,2526.2995,45.7843,14.8729,105.7477,0.188
0.048,89.4035,11.2945,4.1565,16.6005,487.3184,7.9156,2.213,28.96,35.93,3.58,0.5160800000000001,17.9558,409.4566,26.201,12.7641,49.5826,0.078
0.724,80.9888,14.0881,79.381,22.4429,625.3076,5.7487,1.6557,43.895,47.86,3.795,0.46015000000000006,16.9509,462.3758,36.2624,280.0196,60.0778,0.739
0.069,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.211
0.49,743.6543,39.1547,15.0288,649.7936,2117.4981,18.9927,7.1021,12.8,15.695,22.405,45.715,168.9978,7860.0752,74.0605,35.1555,97.1162,0.505
0.154,98.8231,15.8812,31.0942,36.6199,671.8231,6.2227,2.4304,28.315,31.535,25.645,1.1638,26.9616,744.9486,36.6342,94.7729,66.6199,0.203
0.025,136.8425,8.723,2.8785,22.9061,325.2093,15.6876,0.41805000000000003,8.735,10.18,7.02,2.3606,38.4059,703.4418,14.9961,5.9283,33.4011,0.044
0.031,154.4173,22.3019,25.3359,44.8574,542.7764,6.924,2.4078,14.255,16.47,15.67,2.8327,42.0673,1030.1487,43.3344,61.4318,87.2918,0.136
0.243,111.2798,9.6714,1.857,19.9554,474.0176,11.506,0.95657,17.76,27.01,9.09,1.0115,25.1412,531.2526,19.8542,4.845,41.8082,0.252
0.064,154.6392,24.9864,169.4724,101.5669,1213.4206,6.1889,21.0558,30.74,36.24,24.33,2.9782,43.133,1570.6042,58.8342,530.8847,119.6334,0.263
0.169,105.9497,5.1544,7.1333,21.2074,420.6661,20.5553,0.25884,17.045,19.85,7.25,1.1199,26.4491,561.5854,10.4731,18.3578,13.34,0.17
0.038,66.6448,3.0596,2.0983,3.6116,160.4255,21.7821,0.015767,13.95,20.175,1.405,0.23301000000000002,12.0654,156.5299,5.913,5.0513,8.7091,0.039
0.447,113.5442,56.5964,37.5961,98.2029,1455.7578,2.0062,0.60568,40.89,47.91,36.43,2.1612,36.7411,1424.0853,143.1177,129.5236,149.7805,1.151
0.079,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.301
0.034,80.9888,14.0881,79.381,22.4429,625.3076,5.7487,1.6557,43.895,47.86,3.795,0.46015000000000006,16.9509,462.3758,36.2624,280.0196,60.0778,0.11900000000000001
0.446,116.3011,2.7769,0.9240100000000001,2.8585000000000003,59.8131,41.8811,0.0031858,2.515,3.65,0.5750000000000001,1.0239,25.313,201.9691,3.497,1.2566,2.5422000000000002,0.446
0.492,153.8044,38.0404,36.2603,129.2,1638.6427,4.0432,0.87441,36.85,41.81,37.075,3.1556,44.3947,1795.6245,93.7249,120.6639,104.4718,0.995
0.222,221.0969,26.219,10.4415,74.9967,812.3864,8.4327,4.1886,12.55,20.73,8.44,5.3854,58.0146,1565.4104,49.3488,24.2648,96.4421,0.249
0.091,447.6922,51.4066,8.1165,535.9401,1814.6257,8.7088,7.2492,8.985,10.885,16.02,53.6533,183.1022,7426.7572,89.0018,16.8736,178.1976,0.281
0.14300000000000002,286.0282,16.9008,11.5242,38.3098,515.8847,16.924,0.20865000000000003,19.455,22.58,7.17,1.7819,33.3626,849.973,35.4948,30.9946,51.058,0.318
0.056,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.507
0.291,164.514,20.4019,112.8899,70.0809,808.0291,8.0636,0.9665800000000001,33.575,34.08,34.11,1.8778000000000001,34.2431,1161.0969,49.1106,364.1892,90.0547,0.314
0.096,134.2754,10.5016,45.1118,26.4452,402.2442,12.786200000000001,0.6883300000000001,13.74,15.795,9.995,1.7347000000000001,32.9181,700.0771,20.2187,108.0485,26.7024,0.101
0.711,46.5547,4.3737,1.5672000000000001,1.7774,77.9055,10.644400000000001,0.16208,7.86,9.785,0.0,0.20354000000000003,11.2783,106.1877,7.3232,3.116,13.2108,0.712
0.844,34.0344,6.9016,3.3366,4.6263000000000005,247.4902,4.9314,0.32817,26.46,28.18,0.0,0.15756,9.9198,160.7124,15.6529,9.9427,32.427,0.847
0.027,587.3486,45.7065,86.9461,379.071,1166.6189,12.8504,5.4774,8.64,9.725,12.885,39.5118,157.13,5789.5591,78.3622,178.4108,174.6733,0.29
0.68,560.3557,103.5839,304.0645,308.1809,985.8819,5.4097,7.2907,5.805,6.925,9.275,47.7901,172.8267,5474.1593,160.7839,546.4701,235.5055,0.881
0.149,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.151
0.035,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.52
0.039,39.192,1.314,0.13823000000000002,0.7313000000000001,52.2522,29.826,0.0028339,7.46,10.265,0.0,0.088294,7.4271,55.2839,2.1716,0.27008000000000004,3.7902,0.039
