DI_DC_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_DC
0.53241,289.9244,9.323,3.4626,51.2512,356.9665,31.0977,0.23072,5.75,6.55,6.625,8.0451,70.9129,1431.9311,14.4369,6.2034,19.8355,0.59689
0.48206000000000004,168.9785,8.2757,1.8064,31.8089,482.4147,20.4187,0.55635,10.72,15.725,6.43,2.6711,40.8508,854.8679,14.9745,3.9829,24.8349,0.51744
0.24616000000000002,134.7554,11.0978,2.6857,25.1133,408.2631,12.1426,0.29523000000000005,11.35,16.285,5.725,1.9919,35.278,705.9176,20.3697,6.0356,36.4792,0.25730000000000003
0.6910000000000001,72.3857,1.5664,0.09411699999999999,1.7570000000000001,70.257,46.2112,0.0028206999999999998,4.65,6.58,0.39,0.34012000000000003,14.5821,120.0764,2.3002000000000002,0.15709,2.7039,0.6910000000000001
0.39409000000000005,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.55964
0.47099,210.0352,31.901,241.871,118.4893,1246.0914,6.584,24.7533,34.8,41.13,11.34,3.0697,43.7905,1709.4609,77.4818,789.6662,144.5223,0.76895
0.39990000000000003,134.2754,8.189,0.85579,27.8156,498.0508,16.397100000000002,0.9230100000000001,15.69,19.36,10.01,1.5952000000000002,31.568,702.5583,16.298,2.1424,26.195,0.43954000000000004
0.043687,476.5907,48.3099,17.9838,363.0091,1558.3315,9.8653,11.095,10.395,12.715,13.62,31.4693,140.2241,5353.6035,86.7445,39.2485,202.924,0.29626
0.15797,617.6512,30.7647,3.5287,213.8482,777.668,20.0766,0.8950100000000001,3.42,6.36,12.165,56.3331,187.7042,4755.8065,41.8368,5.3165,87.0651,0.31347
0.25434,492.7385,44.5154,5.0581,529.8105,1794.3542,11.0689,6.6614,9.815,12.035,16.74,48.5881,174.2403,7205.5664,78.7921,10.8296,120.8907,0.41191000000000005
0.09961099999999999,103.3869,7.0052,1.73,8.6418,179.6288,14.7586,0.16983,5.225,7.66,1.88,1.4885000000000002,30.5029,385.0833,10.5911,3.002,23.3076,0.09961099999999999
0.40196000000000004,170.7852,22.2217,226.0736,36.7196,640.6003,7.6855,3.2928,26.815,32.79,10.545,1.2328000000000001,27.7494,756.955,50.5674,676.6683,69.4994,0.40196000000000004
0.34571,72.3857,1.5664,0.09411699999999999,1.7570000000000001,70.257,46.2112,0.0028206999999999998,4.65,6.58,0.39,0.34012000000000003,14.5821,120.0764,2.3002000000000002,0.15709,2.7039,0.41411000000000003
0.059876,142.0731,56.7696,44.7992,75.7637,1127.0932,2.5026,0.16089,28.25,32.43,25.3,2.4142,38.8286,1285.9881,130.8791,136.4403,82.9404,0.5789000000000001
0.062716,63.807900000000004,4.3147,21.5231,3.9692,143.8753,14.7885,0.017331,10.735,14.615,0.02,0.33312,14.427,179.5409,7.8100000000000005,47.4794,10.5165,0.062716
0.18081000000000003,60.2797,1.2136,0.073317,0.78763,40.6624,49.6707,0.0014062,2.16,4.145,0.0,0.32937000000000005,14.3587,79.9653,1.4712,0.094774,2.1088,0.19866
0.062716,262.1811,12.2279,20.1466,34.4215,305.3418,21.4412,0.7979400000000001,5.26,6.035,5.52,5.8919,60.687,1084.2668,18.5182,35.0373,34.7754,0.062716
0.14004,679.504,66.0203,16.166,200.6179,810.961,10.2924,2.8181000000000003,4.77,7.225,11.2,37.8363,153.6891,4161.2485,97.5679,27.2129,204.1478,0.50063
0.19102000000000002,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.21557
0.26088,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.4817
0.028863999999999997,297.2143,20.4033,7.6462,154.06,1553.6913,14.5669,0.51212,30.17,38.395,39.715,4.5964,53.5816,2154.3234,47.8184,23.8032,76.2913,0.28655
0.59309,59.7574,2.3729,0.29359,5.6807,223.0161,25.1836,0.023329,14.78,20.46,3.025,0.34599,14.7022,216.7255,4.6526,0.7205100000000001,8.3924,0.59309
0.24356000000000003,221.5245,15.0307,1.7008,26.9825,250.6829,14.7381,0.12159,4.425,6.555,2.685,5.5049,58.6632,945.161,21.8001,2.7923,31.9933,0.24356000000000003
0.11828000000000001,265.7118,11.0061,3.0677,49.588,367.1835,24.1423,0.43499000000000004,5.085,7.22,5.305,8.8237,74.2452,1442.6074,16.5274,5.2752,31.5195,0.20987000000000003
0.1317,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.1317
0.38988,699.828,52.9126,12.7349,288.8806,934.4503,13.2261,5.3215,4.08,6.015,8.705,63.7361,199.6309,5697.3361,75.2011,20.3493,159.696,0.54296
0.14501,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.14501
0.25298000000000004,837.7561,99.0502,38.5572,1182.176,3119.2837,8.4579,15.3078,16.54,19.78,26.8,64.4134,200.6897,11562.6002,199.751,98.2391,327.3705,0.67466
0.12004000000000001,548.1199,37.1417,5.704,86.8823,396.0306,14.7575,3.0015,1.955,4.33,4.62,40.0706,158.1686,2781.3386,43.9186,7.1322,93.6438,0.12004000000000001
0.6294900000000001,245.6409,9.2493,1.1164,23.7174,337.8545,26.5579,0.47168000000000004,7.77,15.435,1.875,2.748,41.423,743.1428,15.4423,2.2113,25.049,0.6333300000000001
0.29715,34.0344,6.9016,3.3366,4.6263000000000005,247.4902,4.9314,0.32817,26.46,28.18,0.0,0.15756,9.9198,160.7124,15.6529,9.9427,32.427,0.38166000000000005
0.30571000000000004,278.2916,27.6156,18.1481,122.5059,916.5267,10.0773,0.77088,10.5768,14.9643,16.0251,10.4245,80.7005,2357.7149,49.8015,39.8367,78.5199,0.45174000000000003
0.051815,311.175,72.96,34.9047,86.7034,669.7322,4.265,3.0011,8.215,12.34,6.92,9.5104,76.902,1932.9025,123.5198,70.4292,177.5001,0.44079
0.057366999999999994,133.0512,50.2643,349.5905,99.1321,1218.4499,2.6470000000000002,5.0447,29.41,34.675,28.61,3.0338,43.528,1557.3997,117.0533,1079.0906,101.3888,0.34582
0.5899500000000001,136.1229,10.8142,1.5277,19.0731,325.3495,12.5874,0.58633,10.205,14.025,4.79,1.6821000000000002,32.4188,589.659,19.3285,3.3137,35.09,0.65192
0.48385000000000006,266.1847,13.906,3.2468,72.2139,678.2575,19.1417,0.63053,10.845,12.255,11.47,5.9925,61.188,1576.211,25.2354,7.1867,46.9459,0.48537
0.12801,32.7152,5.6035,2.8003,4.7292000000000005,249.0777,5.8384,0.22782000000000002,24.055,27.7,0.0,0.17714000000000002,10.5192,167.3312,12.4096,8.0835,31.9966,0.14102
0.045266999999999995,32.9105,2.3589,4.1315,1.9034,132.5638,13.9516,0.024853999999999998,14.34,22.475,0.0,0.11947,8.6394,96.1613,4.5904,10.0375,8.0078,0.045266999999999995
0.093772,164.514,20.4019,112.8899,70.0809,808.0291,8.0636,0.9665800000000001,33.575,34.08,34.11,1.8778000000000001,34.2431,1161.0969,49.1106,364.1892,90.0547,0.178
0.053861,161.1827,23.0488,52.4698,67.8651,967.7578,6.9931,2.0259,28.735,32.08,29.485,2.1253,36.4349,1178.9142,53.3643,160.7115,103.2905,0.25521000000000005
0.0,620.4955,17.7623,3.1831,100.567,717.9525,34.9333,1.1038000000000001,7.53,10.72,12.28,12.0463,86.7891,2218.6841,29.4237,6.2389,72.9047,0.19184
0.50709,63.3482,3.5335,9.255,0.9946900000000001,46.5479,17.9281,0.0040247,5.955,7.225,0.0,0.15064000000000002,9.7034,73.7608,5.5198,16.7752,5.5317,0.50709
0.32634,476.5907,48.3099,17.9838,363.0091,1558.3315,9.8653,11.095,10.395,12.715,13.62,31.4693,140.2241,5353.6035,86.7445,39.2485,202.924,0.59404
0.07492,46.0751,6.2752,1.7956,3.5911,155.1871,7.3424,0.16449000000000003,12.185,13.675,0.0,0.26528,12.874,161.2431,11.7242,4.1318,30.9994,0.12459
0.44774,32.7152,5.6035,2.8003,4.7292000000000005,249.0777,5.8384,0.22782000000000002,24.055,27.7,0.0,0.17714000000000002,10.5192,167.3312,12.4096,8.0835,31.9966,0.44774
0.58137,32.8367,7.9054,3.6759,4.7577,248.9536,4.1537,0.2096,27.655,28.775,0.0,0.15486000000000003,9.8352,162.2039,18.1288,11.1163,28.9626,0.58137
0.38988,202.4628,7.3326,0.74275,62.5221,650.5378,27.6112,0.46167,11.47,14.58,10.96,4.9118,55.4086,1396.8426,13.4943,1.6751,23.4169,0.42489000000000005
0.24347000000000002,793.5563,84.3617,26.1713,574.6034,1158.5336,9.4066,20.0492,4.17,4.66,7.24,123.9761,278.415,9486.5218,120.5533,42.1247,282.1451,0.5503300000000001
0.12404000000000001,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.4345
0.44953000000000004,105.7136,8.004,13.2382,5.6287,133.9479,13.2076,0.052153,12.895,13.425,0.015,0.39287000000000005,15.6669,222.6825,15.1674,31.0435,27.2198,0.44953000000000004
0.09066199999999999,472.2084,40.9528,16.4014,212.7644,1008.5547,11.5306,2.3125,6.59,9.835,11.55,29.0742,134.6365,4010.3944,65.6153,30.7499,188.3504,0.36802
0.15797,43.0491,7.1309000000000005,32.0898,4.0617,188.1764,6.037,0.18722000000000003,16.76,20.72,0.0,0.21869000000000002,11.6899,163.6263,14.4282,82.1218,21.1674,0.19189
0.30144000000000004,160.4004,9.1822,0.67679,20.3095,322.0849,17.4687,0.31507,8.73,11.77,6.25,2.0949,36.1803,643.0055,15.7833,1.3935,21.7438,0.33344
0.19603,306.183,39.3659,7.0217,87.1726,692.8425,7.7779,2.2311,10.655,13.35,11.04,7.3663,67.8173,1823.0039,71.1228,15.4511,109.1651,0.41839000000000004
0.12004000000000001,463.032,19.7604,2.2346,195.1839,983.738,23.4323,1.7615,6.615,11.265,9.57,26.5967,128.9228,3764.9529,31.6905,4.1948,44.4422,0.12004000000000001
0.11828000000000001,45.2371,9.9551,121.3976,5.0674,203.5677,4.5441,0.24134000000000003,16.06,19.46,0.0,0.28444,13.3319,195.0793,19.9288,306.2847,29.4791,0.19148
0.1187,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.32982
0.56081,310.3027,14.0697,2.3935,105.0933,867.8307,22.0547,0.4157,11.86,16.23,16.2,7.9849,70.6466,2044.9355,26.1099,5.4583,59.9396,0.7190300000000001
0.053156999999999996,34.0344,6.9016,3.3366,4.6263000000000005,247.4902,4.9314,0.32817,26.46,28.18,0.0,0.15756,9.9198,160.7124,15.6529,9.9427,32.427,0.084575
0.5426500000000001,157.4636,50.1946,325.6005,154.0173,1351.4343,3.1371,15.9416,24.245,25.96,28.95,5.7177,59.7626,2274.861,111.3814,942.3794,143.3733,0.6064200000000001
0.084641,551.8571,24.8486,2.4896000000000003,140.6756,940.1037,22.2088,1.6441,11.3,14.24,13.98,11.2162,83.7683,2577.262,45.5587,5.5867,61.3645,0.14581000000000002
0.5027600000000001,201.6251,20.6145,115.6891,96.1891,987.1868,9.7807,5.8677,23.245,25.62,25.85,3.7223,48.2202,1614.3874,45.2643,330.1686,77.6987,0.6391
0.07492,209.7984,10.7911,2.3487999999999998,53.8054,633.2351,19.4418,0.16982000000000003,12.26,15.99,10.57,3.952,49.6996,1226.8012,20.1924,5.416,36.9,0.13401000000000002
0.11828000000000001,80.9888,14.0881,79.381,22.4429,625.3076,5.7487,1.6557,43.895,47.86,3.795,0.46015000000000006,16.9509,462.3758,36.2624,280.0196,60.0778,0.11828000000000001
0.17475000000000002,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.5631200000000001
0.0,111.7236,8.2348,2.1373,10.6369,179.2421,13.5672,0.22153,4.205,6.0,2.465,2.2808,37.7623,475.8497,11.7922,3.4498,21.6196,0.032484
0.57418,633.9869,40.1412,99.0478,347.424,888.418,15.7939,7.1159,3.68,5.715,8.185,84.9909,230.5433,6715.1028,55.5972,152.9188,142.4266,0.5906
0.084509,154.6392,21.1934,8.737,106.8854,1418.5676,7.2966,0.8644100000000001,35.97,43.71,24.33,2.6766,40.8837,1567.8149,51.9023,28.8409,119.8824,0.62902
0.1353,165.9376,29.0932,157.4878,47.5194,559.7762,5.7036999999999995,2.4471,14.055,16.45,12.09,3.0482,43.6371,1080.6866,56.3311,380.0644,83.4395,0.29649000000000003
0.49232000000000004,255.5908,23.989,3.9363,28.3939,147.9602,10.6545,0.94052,1.015,1.955,1.185,25.2907,125.2547,1412.2913,24.0784,3.9559,60.0271,0.51024
0.025515,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.36416000000000004
0.23524000000000003,221.5245,15.0307,1.7008,26.9825,250.6829,14.7381,0.12159,4.425,6.555,2.685,5.5049,58.6632,945.161,21.8001,2.7923,31.9933,0.23524000000000003
0.25565000000000004,111.2798,10.2069,88.2058,18.9875,377.867,10.9024,0.84547,14.61,18.27,9.09,1.1703999999999999,27.0449,537.5935,19.9552,215.6324,42.3189,0.28659
0.50709,121.0997,6.0642,0.22842,18.6298,283.3891,19.9697,0.15416000000000002,6.125,8.635,4.16,2.7441,41.4147,659.6063,9.54,0.41793,9.6138,0.5822200000000001
0.051602999999999996,396.2905,56.3823,19.6199,109.2854,585.5032,7.0286,4.9753,6.185,7.82,7.74,15.927,99.7636,2478.1518,88.9155,36.0144,214.2551,0.5522
0.0,111.2798,10.2069,88.2058,18.9875,377.867,10.9024,0.84547,14.61,18.27,9.09,1.1703999999999999,27.0449,537.5935,19.9552,215.6324,42.3189,0.11013
0.25765000000000005,94.5224,21.4311,11.8453,28.5678,807.6622,4.4105,2.6977,49.46,56.85,41.465,0.5199600000000001,18.0208,538.0076,56.8339,43.4808,77.1491,0.43691
0.09596199999999999,94.5224,21.4311,11.8453,28.5678,807.6622,4.4105,2.6977,49.46,56.85,41.465,0.5199600000000001,18.0208,538.0076,56.8339,43.4808,77.1491,0.38806
0.20671,611.9494,90.9829,567.0711,174.4594,790.5066,6.726,19.2586,8.495,12.495,9.25,18.5145,107.3215,3240.4988,155.3283,1157.0673,231.4556,0.44356
0.0,73.5415,3.7787,1.3223,4.8918,176.6328,19.4619,0.029540000000000004,11.66,16.045,1.995,0.37758,15.3592,205.5429,6.9827,2.9985,15.1638,0.02026
0.15394000000000002,252.6758,40.3659,194.3388,105.8837,863.0721,6.2596,3.8373,13.915,16.695,18.11,6.8498,65.4124,1973.4737,77.9625,467.4344,118.856,0.32376000000000005
0.0,204.3906,12.7431,15.1383,21.8415,279.9872,16.0393,0.32844,9.515,11.655,3.015,2.0751,35.9999,666.2781,22.3809,32.0785,28.2299,0.052027
0.56488,125.9143,6.795,1.2066,6.6251999999999995,77.6406,18.5303,0.069519,1.27,1.925,0.9550000000000001,4.72,54.3747,451.8536,7.2134,1.3067,11.4767,0.6296
0.29715,273.6834,17.0255,35.93,50.2274,363.5081,16.0749,0.45639,5.755,7.35,7.42,7.8803,70.1818,1410.4558,26.37,64.3882,36.6546,0.43693000000000004
0.051885999999999995,475.3176,22.0852,8.6794,99.7375,377.6009,21.522,0.33731000000000005,2.365,3.085,4.57,37.9765,154.1431,2943.0769,27.3879,11.5638,47.9413,0.17222
0.14833000000000002,679.504,66.0203,16.166,200.6179,810.961,10.2924,2.8181000000000003,4.77,7.225,11.2,37.8363,153.6891,4161.2485,97.5679,27.2129,204.1478,0.47377
0.061818,396.2905,56.3823,19.6199,109.2854,585.5032,7.0286,4.9753,6.185,7.82,7.74,15.927,99.7636,2478.1518,88.9155,36.0144,214.2551,0.56249
0.08681000000000001,320.6725,43.5419,9.2949,202.365,1330.1873,7.3647,14.3853,15.525,16.74,17.89,11.732,85.5778,3119.3018,86.4302,23.1877,208.5584,0.30411000000000005
0.5966100000000001,335.1995,18.0606,34.639,79.7746,581.7966,18.5597,0.16053,9.685,11.245,12.41,7.4137,68.0546,1747.1753,31.8608,73.8355,61.7775,0.6730100000000001
0.060293,168.2254,20.8878,78.3031,53.116,687.9638,8.0538,1.6622,17.31,20.4,12.2,2.7627,41.5498,1114.2979,42.6056,202.5557,102.4482,0.38637000000000005
0.56472,305.4747,4.0484,0.19688000000000003,14.358,148.7279,75.4563,0.016665,1.815,3.455,1.635,7.121,66.7794,735.1943,4.6989,0.24015000000000003,4.0422,0.56472
0.37192000000000003,129.9225,17.0224,222.8081,28.6499,561.9454,7.6324000000000005,0.6975800000000001,26.925,30.155,13.04,0.95935,24.4794,628.4624,38.7758,667.8049,44.6697,0.39412
0.079873,124.7849,52.3442,75.9038,82.7132,1137.7782,2.3839,9.1098,33.28,34.855,34.755,2.2363,37.3657,1317.6526,125.7228,244.1508,113.9861,0.5171600000000001
0.24356000000000003,94.1207,39.3336,387.9474,67.2144,1152.2636,2.3929,8.3023,42.89,45.23,34.02,1.4102000000000001,29.6748,1058.6665,100.6591,1357.9741,93.5425,0.63812
0.08681000000000001,120.6573,5.6103000000000005,0.29615,8.2597,109.4713,21.5063,0.047039,2.47,3.32,1.3900000000000001,3.0172,43.4809,450.6058,7.0333,0.40033,9.6106,0.10063000000000001
0.45554000000000006,162.0538,57.1276,280.5956,137.2602,1409.945,2.8367,14.6549,27.67,31.205,31.255,4.4644,52.7945,2017.8444,131.0233,848.6929,142.6946,0.708
0.19689,30.7121,2.694,0.30722,0.81283,55.9805,11.4002,0.0062715,6.09,10.73,0.0,0.12013,8.6638,62.9325,4.2321,0.56103,8.1498,0.28583
0.1734,33.3237,1.7028,0.21079,0.64275,47.8779,19.5699,0.0079839,5.54,8.95,0.0,0.10441,8.0788,54.0476,2.6124,0.37299,5.6649,0.24334
0.41866,197.3266,15.8064,2.001,24.2077,350.5002,12.484,0.43271,9.28,13.23,2.785,2.3481,38.3039,722.1697,27.5879,4.205,44.7281,0.42083
0.48439,339.4086,55.1303,38.5522,170.1964,838.7078,6.1565,18.2923,8.575,10.035,10.845,17.8808,105.7045,3182.4203,94.3406,78.9091,207.8746,0.57128
0.52002,356.7435,60.1969,174.6998,228.6597,979.2516,5.9263,27.5815,8.85,10.605,11.02,23.2418,120.4647,3933.3372,103.827,361.3601,265.2119,0.71218
0.088054,14.4285,2.297,0.9985,1.3322,143.2425,6.2816,0.096469,26.025,33.445,0.0,0.046076,5.3646,63.3873,5.188,2.959,11.0128,0.098206
0.092349,17.2139,2.3467,16.9984,1.3356,146.1294,7.3353,0.082558,28.25,39.76,0.0,0.042549,5.1554,62.2153,5.4102,51.7702,10.7693,0.15613
0.17848,882.2606,91.7712,24.0329,1165.5728,3145.1145,9.6137,17.5787,16.735,22.345,33.595,62.7287,197.9578,11393.8832,185.615,61.4725,303.9518,0.45264
0.13524,748.7546,65.5828,12.3083,1056.0948,3354.8361,11.4169,14.3746,19.995,25.5,42.725,47.5579,172.3555,10118.0915,138.6821,33.4071,253.8697,0.54664
0.093449,65.6772,4.5175,0.8079,4.8417,165.6353,14.5385,0.095517,9.855,13.59,0.0,0.44267,16.6312,212.9177,8.0041,1.7321,14.3624,0.097182
0.10845,75.0486,6.4297,1.2044,7.1903,197.2952,11.6722,0.087358,9.545,13.405,1.355,0.67859,20.5916,288.6848,11.3014,2.5549,20.426,0.12386
0.37873,262.185,16.7388,1.6494,33.7187,386.7884,15.6633,0.52259,7.41,10.58,5.095,4.102,50.5947,979.6405,27.6172,3.2156,50.1502,0.37873
0.50707,59.2709,3.0157,0.38957,2.1861,77.2836,19.654,0.025599,3.94,5.87,0.345,0.4994,17.6714,147.4527,4.2488,0.6153,9.4166,0.50707
0.43828,144.4452,2.7255,0.079617,2.8378,44.8775,52.9978,0.011106,0.48,0.7,0.3,5.3681,58.2019,307.6284,2.2686,0.062338,2.217,0.43828
0.30933,67.5552,1.9892,0.10034,0.60361,29.3445,33.9602,0.0026189,1.655,2.39,0.015,0.3297,14.3707,70.0836,2.2563,0.11868,2.2494,0.30933
0.23187,80.5661,4.9988,0.33386,5.8758,171.9504,16.1169,0.025976,6.065,9.96,2.16,0.87218,23.3477,277.8317,7.8447,0.60885,10.3646,0.25756
0.16631,90.3717,4.4982,0.33105,7.3227,188.0143,20.0908,0.031529,6.37,8.3,1.9,1.0352,25.4349,323.7528,7.1461,0.61367,11.4633,0.24428
0.088446,17.0302,4.7835,9.4552,1.4669,134.7399,3.5602,0.2358,20.185,26.935,0.0,0.0654,6.391,72.5877,10.1391,25.7443,22.6855,0.15669
0.10418,17.2359,4.7862,11.4926,1.4248,140.3018,3.6012,0.26837,23.46,28.65,0.0,0.054665,5.8435,68.4192,10.5335,32.9,23.2049,0.1734
0.089946,329.8963,11.0048,0.61999,26.7011,180.0639,29.9776,0.071285,1.345,1.91,1.47,17.8737,105.8489,1262.9631,11.8512,0.68438,18.5673,0.12459
0.1416,318.8368,7.7204,0.63581,25.6779,190.5115,41.2978,0.061332,1.74,2.18,2.16,13.2822,91.1757,1148.4003,8.867,0.76473,12.5084,0.17469
0.5686,376.7897,52.9099,38.5062,227.1781,904.7442,7.1213,23.8562,6.07,7.865,10.49,33.7,145.0997,4306.2011,83.049,70.2414,244.1742,0.5686
0.10196,182.159,3.8949,0.18035,5.1917,90.5912,46.7687,0.0069742,1.91,3.7,0.805,2.4469,39.1378,338.3848,4.5788,0.22377,4.5572,0.10487
0.44134,469.237,68.9756,29.0088,256.7903,1008.8118,6.8029,32.2881,8.855,11.315,12.575,26.1129,127.721,4295.2407,118.985,60.015,302.6411,0.46717
0.12687,21.4071,3.3285,3.7726,1.7098,164.1191,6.4314,0.14131,24.955,31.635,0.0,0.061668,6.2064,77.2395,7.4395,11.0246,17.9066,0.34759
0.08753,28.8801,3.5977,10.454,2.304,189.4548,8.0274,0.17098,26.41,39.035,0.0,0.078515,7.0031,95.2406,8.1558,31.132,16.3858,0.15997
0.22124,144.1316,5.4684,0.75491,12.3348,167.8432,26.3574,0.087055,3.91,4.68,2.815,2.8481,42.202,542.1114,7.6896,1.1893,13.869,0.22124
0.29289,127.2249,5.8938,6.8854,11.7068,173.0506,21.5863,0.072467,4.055,5.58,2.885,2.5977,40.303,515.2313,8.3636,10.9797,14.7221,0.29289
0.36943,443.6823,52.5608,87.9458,132.574,647.7634,8.4413,4.2801,10.815,11.465,11.685,11.0333,83.0049,2486.9587,95.3167,194.4871,167.2895,0.47836
0.15157,542.1709,65.8832,277.4941,254.1914,922.0361,8.2293,14.6414,8.04,9.675,10.275,28.4548,133.2379,4360.8364,110.9402,555.9116,257.6944,0.6286
0.1563,142.0039,10.0222,2.7318,12.1197,212.3282,14.1689,0.29952,5.825,8.125,1.925,1.8726,34.1705,482.0869,15.57,4.9153,38.3603,0.1563
0.12555,97.6292,8.5542,1.3849,6.891,177.2426,11.4131,0.22622,8.875,10.385,0.625,0.69978,20.9064,284.7763,14.7645,2.8674,26.957,0.23831
0.39507,32.1479,3.3666,1.1431,1.7089,121.6124,9.5492,0.053102,16.75,20.47,0.0,0.091848,7.5747,85.3214,6.8107,2.9247,14.1231,0.42006
0.3904,207.9317,5.112,0.23267,9.5607,112.1528,40.6753,0.010583,1.68,2.98,0.955,5.1283,56.6554,552.7346,5.8199,0.2766,7.2446,0.45768
0.28551,39.1066,4.6795,1.5451,2.0937,131.7754,8.3571,0.065757,18.06,22.79,0.0,0.10433,8.0726,97.4718,9.6466,4.0538,16.7709,0.54437
0.070458,302.6604,25.8988,3.3261,99.0978,639.0452,11.6863,0.56022,7.83,9.4,10.73,11.4256,84.4984,2173.4686,43.3231,6.6048,62.4983,0.18776
0.1587,638.5299,43.7793,6.6388,227.6528,863.1603,14.5852,1.5549,5.33,7.45,9.665,38.4991,155.0279,4456.3404,66.5197,11.5966,141.6304,0.33253
0.30907,364.4678,13.2967,1.3343,64.6767,444.7431,27.4104,0.14493,3.67,6.15,4.03,15.8829,99.6596,1905.9519,18.4039,2.0581,36.3781,0.34585
0.0,213.1224,7.7136,0.49375,12.2982,101.4119,27.6293,0.066721,1.07,1.31,1.245,10.369,80.6389,749.0465,7.8452,0.50501,11.0545,0.00062863
0.0,402.8808,11.9935,0.59668,29.1919,200.4947,33.5915,0.30983,1.745,2.57,1.78,15.1289,97.342,1268.669,13.7847,0.71835,14.0943,0.005007
0.3553,32.8984,2.2672,0.42981,1.3421,88.4019,14.5105,0.036994,9.89,14.12,0.0,0.12218,8.7372,81.2189,4.0206,0.92258,9.2542,0.43751
0.22262,30.1311,3.2957,0.54478,1.5338,93.3078,9.1425,0.03441,9.865,14.625,0.0,0.13995,9.3513,89.8169,5.8408,1.1684,12.7299,0.41829
0.27376,379.9507,31.3801,23.5784,94.5129,452.4948,12.108,1.3488,3.485,4.885,6.69,24.4543,123.659,2567.0845,42.875,35.7478,85.7239,0.33116
0.51973,261.2126,46.071,72.0838,64.4485,448.5531,5.6698,1.2684,5.585,7.53,7.4,10.3931,80.5957,1709.935,70.8244,127.8926,93.5599,0.64963
0.43573,80.4007,4.8131,6.0716,6.5495,175.1952,16.7047,0.15258,11.35,12.835,1.75,0.52077,18.0371,258.0757,8.8343,13.6449,19.7531,0.45053
0.25232,10.5917,2.2012,4.0099,0.37768,61.9782,4.8118,0.024137,18.99,22.195,0.0,0.017903,3.3442,26.6501,4.595,10.6983,11.1143,0.28966
